3123,17-10-2014,bottled beer,packaged fruit/vegetables 
3625,17-10-2014,whole milk,other vegetables 
1931,08-12-2014,pastry,whole milk,soft cheese 
4308,05-12-2015,other vegetables,pastry,spread cheese 
1207,28-04-2014,shopping bags,ham,pickled vegetables 
4228,26-06-2014,other vegetables,brown bread 
3597,23-06-2015,pork,whole milk 
1410,26-06-2014,pet care,specialty chocolate,soda 
2440,26-06-2014,house keeping products,jam 
1889,26-06-2014,canned beer,herbs 
4071,26-06-2014,chocolate,shopping bags 
4148,26-06-2014,domestic eggs,whipped/sour cream 
3094,26-06-2014,bottled water,cream cheese  
1619,21-09-2014,waffles,root vegetables,whipped/sour cream 
1284,26-06-2014,rolls/buns,margarine 
3965,21-09-2014,white bread,yogurt 
4106,21-09-2014,pastry,pastry 
3963,21-09-2014,citrus fruit,whipped/sour cream 
2533,21-09-2014,other vegetables,frozen vegetables 
4657,21-09-2014,flour,oil,rolls/buns,processed cheese 
2277,24-07-2014,red/blush wine,curd 
3982,27-05-2014,meat,dessert 
2761,24-07-2014,rice,frozen vegetables 
4086,17-10-2014,dessert,tropical fruit 
2967,27-05-2014,whole milk,oil 
3020,08-12-2014,pot plants,other vegetables 
3160,13-11-2014,chocolate,yogurt 
3854,26-06-2014,whole milk,soda,soda,sweet spreads 
1535,26-06-2014,other vegetables,pork 
3083,27-05-2014,waffles,fruit/vegetable juice 
4394,27-05-2014,brown bread,pastry 
1849,30-03-2014,spread cheese,rolls/buns,specialty bar 
3026,30-03-2014,candy,semi-finished bread,candy,whole milk 
4544,08-12-2014,coffee,pot plants 
4637,08-12-2014,bottled water,meat spreads 
2543,27-05-2014,root vegetables,whipped/sour cream 
1018,27-05-2014,cake bar,berries 
1148,31-01-2014,soda,long life bakery product,root vegetables 
3383,13-11-2014,other vegetables,syrup 
4522,27-05-2014,other vegetables,soda 
1896,25-07-2014,yogurt,beef,sugar,brown bread,citrus fruit 
1398,23-08-2014,domestic eggs,specialty chocolate,sugar 
1428,23-08-2014,margarine,UHT-milk,soda 
4676,13-11-2014,domestic eggs,other vegetables 
3009,13-11-2014,UHT-milk,canned beer 
4106,25-07-2014,tropical fruit,baking powder 
4322,25-07-2014,coffee,misc. beverages 
2272,25-07-2014,salty snack,yogurt 
1658,26-06-2014,margarine,pork,coffee 
4280,26-06-2014,cat food,bottled water,bottled beer,soda 
2029,27-05-2014,bottled water,yogurt 
1285,21-07-2015,hygiene articles,yogurt 
2617,27-05-2014,frozen vegetables,chewing gum 
2812,08-12-2014,whipped/sour cream,whipped/sour cream 
3436,27-03-2015,chicken,UHT-milk 
1522,23-08-2014,newspapers,yogurt 
2555,05-12-2015,frozen fish,tropical fruit 
2397,23-06-2015,whipped/sour cream,organic sausage,newspapers,pip fruit 
4380,13-11-2014,UHT-milk,soft cheese 
4848,23-06-2015,pork,mustard 
1720,05-12-2015,onions,whole milk,butter,root vegetables 
1757,30-03-2014,whole milk,yogurt 
4394,13-11-2014,curd,detergent 
1628,13-11-2014,hamburger meat,white bread 
1882,23-08-2014,other vegetables,grapes 
1389,13-11-2014,root vegetables,pickled vegetables 
3251,26-06-2014,whole milk,soda 
3830,23-08-2014,candy,sausage 
1466,23-08-2014,bottled water,whole milk,white bread,ice cream 
1347,27-03-2015,beef,pip fruit 
1542,08-12-2014,popcorn,hamburger meat 
1416,23-08-2014,onions,sliced cheese 
3312,13-10-2015,domestic eggs,berries 
4695,13-10-2015,brandy,whole milk,canned fish,tropical fruit 
2621,26-06-2014,root vegetables,female sanitary products 
3122,13-10-2015,canned fruit,pip fruit,citrus fruit,dessert 
2535,10-11-2015,other vegetables,frankfurter,whole milk,root vegetables 
3253,26-06-2014,whole milk,whipped/sour cream 
1026,23-08-2014,citrus fruit,yogurt 
3872,23-08-2014,yogurt,salty snack 
3817,23-08-2014,domestic eggs,sugar,chicken 
1010,23-08-2014,bottled water,specialty bar 
4540,23-08-2014,fruit/vegetable juice,kitchen towels,beef 
1333,26-06-2014,curd,butter 
1354,18-10-2014,domestic eggs,soda 
4959,18-10-2014,candy,rolls/buns 
1887,18-10-2014,berries,bottled water 
1949,18-10-2014,napkins,semi-finished bread 
3563,26-06-2014,whipped/sour cream,root vegetables 
2720,26-06-2014,turkey,rolls/buns 
3375,26-04-2015,dog food,frankfurter 
1749,09-12-2014,baking powder,ham,onions 
3466,09-12-2014,misc. beverages,salt 
1490,18-10-2014,detergent,soft cheese 
3267,30-03-2014,sauces,herbs 
1685,18-10-2014,waffles,whole milk 
3177,18-10-2014,yogurt,butter milk 
3421,18-10-2014,sugar,organic products,soda,waffles 
3201,30-03-2014,pasta,flower (seeds) 
2305,18-10-2014,tropical fruit,shopping bags 
2077,28-04-2014,male cosmetics,hard cheese 
3843,09-12-2014,misc. beverages,napkins,citrus fruit 
3258,21-09-2014,berries,soap 
1899,09-12-2014,chewing gum,dessert 
2787,28-04-2014,chocolate,long life bakery product 
2597,21-09-2014,sausage,whole milk 
1758,21-09-2014,whipped/sour cream,margarine,rolls/buns 
4235,18-10-2014,chocolate,rolls/buns,oil 
2005,18-10-2014,bottled beer,cat food,yogurt,mustard 
4219,21-09-2014,citrus fruit,sliced cheese 
3462,21-09-2014,pasta,fruit/vegetable juice,pip fruit,rolls/buns 
1725,21-09-2014,dessert,newspapers 
1373,28-04-2014,tea,soda 
3716,10-11-2015,tropical fruit,cake bar 
2434,09-12-2014,pet care,detergent 
1760,21-09-2014,soda,fruit/vegetable juice 
3136,28-04-2014,soda,flour 
1776,28-04-2014,margarine,butter 
3897,09-12-2014,bottled water,yogurt,seasonal products 
3517,21-09-2014,hard cheese,domestic eggs 
3804,21-09-2014,shopping bags,canned beer,domestic eggs 
4327,26-04-2015,jam,citrus fruit 
1365,23-08-2014,sausage,frozen fruits 
1498,23-08-2014,long life bakery product,rolls/buns 
1639,23-08-2014,female sanitary products,ham 
4412,09-12-2014,shopping bags,specialty chocolate 
1124,23-08-2014,soda,yogurt 
2709,20-08-2015,other vegetables,curd,citrus fruit,dessert,rolls/buns 
3752,20-08-2015,whole milk,newspapers,soda,liquor,whole milk,bottled water,sausage,flour 
3745,09-12-2014,other vegetables,frankfurter,pickled vegetables 
3599,25-05-2015,flour,turkey 
4074,14-11-2014,herbs,yogurt 
2353,14-11-2014,other vegetables,coffee 
2026,14-11-2014,misc. beverages,napkins 
2837,26-06-2014,bottled water,frozen dessert 
1150,25-05-2015,canned beer,sugar 
3139,26-06-2014,misc. beverages,other vegetables 
1719,14-11-2014,bottled water,whole milk 
3832,26-06-2014,rolls/buns,rolls/buns 
3491,26-06-2014,root vegetables,specialty bar 
3852,26-06-2014,margarine,dishes 
2562,14-11-2014,yogurt,root vegetables 
2230,14-11-2014,instant coffee,processed cheese 
4174,18-10-2014,whole milk,rolls/buns 
2394,18-10-2014,sausage,nuts/prunes 
2688,18-10-2014,canned beer,whipped/sour cream 
4616,31-01-2014,Instant food products,pastry 
2679,14-11-2014,liqueur,yogurt 
1990,26-06-2014,flower (seeds),yogurt 
3356,26-06-2014,other vegetables,butter 
3206,13-10-2015,tropical fruit,frankfurter 
2769,21-07-2015,sparkling wine,canned beer 
1118,09-12-2014,berries,condensed milk 
4007,09-12-2014,bottled beer,specialty chocolate 
1207,09-12-2014,semi-finished bread,whole milk,yogurt 
2920,27-03-2015,beverages,packaged fruit/vegetables 
1129,14-11-2014,tea,brown bread,shopping bags,yogurt 
1696,23-08-2014,root vegetables,domestic eggs 
4218,24-08-2014,soda,dish cleaner 
1180,24-08-2014,citrus fruit,white bread 
1677,24-08-2014,yogurt,seasonal products 
2858,24-08-2014,packaged fruit/vegetables,detergent,grapes 
3297,30-03-2014,tropical fruit,yogurt 
4040,14-11-2014,chocolate,rolls/buns,herbs,margarine 
2001,18-10-2014,butter milk,butter 
1715,18-10-2014,newspapers,domestic eggs 
1554,31-01-2014,vinegar,hygiene articles 
4002,24-08-2014,pork,butter milk 
1689,09-12-2014,rolls/buns,cake bar 
2912,24-08-2014,candles,beef 
2769,24-08-2014,rolls/buns,roll products ,pork 
2686,09-12-2014,soda,whole milk 
4199,24-08-2014,baking powder,margarine,beef 
4720,24-08-2014,UHT-milk,soft cheese 
1983,26-06-2014,pip fruit,rolls/buns 
2531,24-08-2014,herbs,cereals 
4190,24-08-2014,chicken,flower (seeds) 
1728,18-10-2014,root vegetables,processed cheese 
4146,24-08-2014,whole milk,brown bread 
4546,18-10-2014,other vegetables,pickled vegetables 
1125,09-12-2014,margarine,rolls/buns 
2811,14-11-2014,waffles,yogurt 
2924,14-11-2014,other vegetables,frozen dessert 
4251,14-11-2014,candy,white wine,domestic eggs,whole milk 
2157,26-06-2014,canned beer,beef 
4466,20-08-2015,yogurt,whole milk,frozen vegetables,ham,citrus fruit,whole milk 
3175,29-04-2014,rolls/buns,rolls/buns 
4656,18-10-2014,curd,soda 
3975,29-04-2014,liquor,soda 
3769,31-01-2014,white bread,rolls/buns,domestic eggs,yogurt 
1761,18-10-2014,hygiene articles,whole milk 
4353,25-05-2015,bottled beer,hamburger meat 
2862,09-12-2014,soda,bottled water 
4973,28-05-2014,newspapers,brown bread,yogurt 
4512,28-05-2014,chocolate,pip fruit,seasonal products 
1797,14-11-2014,root vegetables,sliced cheese 
3359,25-07-2014,misc. beverages,white wine,chewing gum 
2962,26-04-2015,long life bakery product,citrus fruit 
2732,31-01-2014,brown bread,grapes,berries 
2495,31-01-2014,snack products,citrus fruit,rolls/buns 
1296,20-08-2015,meat,jam,tropical fruit,hard cheese 
2885,25-07-2014,spices,photo/film,whole milk 
2276,25-07-2014,fruit/vegetable juice,whipped/sour cream,whipped/sour cream 
4121,25-07-2014,female sanitary products,onions,liquor,other vegetables 
4070,28-05-2014,butter milk,cake bar 
4340,24-08-2014,other vegetables,skin care 
3206,24-08-2014,canned vegetables,long life bakery product 
3619,24-08-2014,tropical fruit,soda 
3305,24-08-2014,shopping bags,whole milk 
4230,28-05-2014,canned beer,pastry 
1428,28-05-2014,other vegetables,soda 
4836,28-05-2014,chocolate,salty snack,curd 
1428,18-10-2014,berries,long life bakery product 
4594,28-05-2014,soda,tea,whole milk 
4315,26-04-2015,bottled beer,citrus fruit,butter,soda,bottled water 
4126,18-10-2014,coffee,hamburger meat 
4235,26-04-2015,other vegetables,citrus fruit 
4003,14-11-2014,canned beer,liver loaf,processed cheese 
1142,10-12-2014,rolls/buns,soda 
1379,21-09-2014,bottled water,rolls/buns 
1988,30-03-2014,whipped/sour cream,curd 
1143,14-11-2014,pork,soda 
3332,21-09-2014,pork,domestic eggs 
2001,14-11-2014,beef,napkins 
4955,10-12-2014,white bread,processed cheese 
3095,13-10-2015,bottled beer,whole milk,citrus fruit 
3748,13-10-2015,canned beer,packaged fruit/vegetables 
1020,13-10-2015,spices,frozen fish,canned beer,rolls/buns 
4712,21-09-2014,butter milk,whole milk 
4741,10-12-2014,sausage,chewing gum,fruit/vegetable juice 
3989,18-10-2014,chicken,rolls/buns 
3137,18-10-2014,coffee,beverages 
2318,10-12-2014,whipped/sour cream,frozen fish 
1427,26-06-2014,onions,butter 
3707,10-12-2014,pork,herbs 
4535,05-12-2015,pastry,rolls/buns 
3793,10-12-2014,brown bread,canned fruit 
4227,25-07-2014,long life bakery product,citrus fruit 
3318,21-07-2015,curd,other vegetables 
1680,10-12-2014,soda,specialty bar 
4673,10-12-2014,processed cheese,bottled water 
3593,21-09-2014,rolls/buns,citrus fruit 
4462,21-09-2014,pickled vegetables,frankfurter 
4842,19-10-2014,shopping bags,hamburger meat,domestic eggs 
3379,10-12-2014,butter milk,roll products  
1218,28-05-2014,meat,curd,cling film/bags 
1429,19-10-2014,bottled beer,packaged fruit/vegetables,yogurt 
4433,19-10-2014,hygiene articles,whole milk,curd 
1263,19-10-2014,frozen meals,bottled beer 
4443,19-10-2014,dishes,frozen meals,brown bread 
4860,14-11-2014,rolls/buns,shopping bags,newspapers 
1834,17-09-2015,frankfurter,frozen vegetables,shopping bags 
4650,28-05-2014,roll products ,pastry 
1946,14-11-2014,dessert,shopping bags 
2851,14-11-2014,onions,tropical fruit 
2960,14-11-2014,other vegetables,berries 
2656,19-10-2014,dish cleaner,pot plants 
2548,28-05-2014,flour,waffles 
3361,25-07-2014,cream cheese ,baking powder 
1378,10-12-2014,soft cheese,UHT-milk 
3183,10-12-2014,soda,grapes 
3208,10-12-2014,root vegetables,newspapers 
1815,27-06-2014,onions,butter 
3029,19-10-2014,dog food,vinegar 
4756,10-12-2014,red/blush wine,coffee,tropical fruit 
3935,19-10-2014,waffles,rolls/buns 
3250,19-10-2014,soda,root vegetables 
1814,25-07-2014,fruit/vegetable juice,whole milk 
1668,25-07-2014,turkey,bottled water 
4391,19-10-2014,specialty cheese,UHT-milk 
1741,10-12-2014,fruit/vegetable juice,packaged fruit/vegetables 
4448,19-10-2014,herbs,butter,grapes 
3116,10-12-2014,whole milk,onions 
4715,10-12-2014,snack products,soda 
1475,21-09-2014,yogurt,frozen potato products 
2261,25-07-2014,citrus fruit,brown bread 
3692,19-10-2014,citrus fruit,bottled beer 
1719,17-09-2015,other vegetables,shopping bags,canned beer,nuts/prunes 
4853,17-09-2015,pip fruit,house keeping products,yogurt,frozen vegetables 
2594,25-07-2014,root vegetables,yogurt 
2705,25-07-2014,whole milk,shopping bags 
3375,19-10-2014,specialty vegetables,whipped/sour cream,bottled water 
1019,10-12-2014,hamburger meat,red/blush wine 
2508,21-09-2014,meat,bottled water 
2532,21-09-2014,rolls/buns,bottled water 
1971,28-05-2014,white wine,dessert 
3877,17-09-2015,detergent,soda,pip fruit 
3936,27-06-2014,other vegetables,domestic eggs 
3264,27-06-2014,spread cheese,white bread 
4205,29-01-2015,citrus fruit,whipped/sour cream 
1926,25-07-2014,root vegetables,frankfurter 
1361,10-12-2014,whole milk,hard cheese 
3190,28-03-2015,beverages,hamburger meat,tropical fruit,soda,yogurt 
4655,14-11-2014,oil,beef 
1794,17-09-2015,sweet spreads,bottled beer 
3963,17-09-2015,pork,whole milk 
1110,22-09-2014,liquor,pickled vegetables 
1087,25-07-2014,other vegetables,whole milk 
4576,17-09-2015,canned beer,newspapers 
2346,17-09-2015,whole milk,whole milk,chicken,coffee 
2568,22-07-2015,tropical fruit,pork 
3419,20-08-2015,root vegetables,onions,soap,cream cheese  
1928,17-09-2015,photo/film,canned beer 
4711,17-09-2015,napkins,frankfurter 
3048,20-08-2015,sausage,bottled beer 
4929,27-06-2014,frozen vegetables,dessert 
1578,24-08-2014,citrus fruit,napkins 
3590,28-03-2015,chicken,other vegetables 
2432,24-08-2014,whole milk,brown bread 
3148,28-03-2015,bottled beer,frankfurter,UHT-milk,pot plants 
3830,14-11-2014,root vegetables,coffee 
4783,25-07-2014,UHT-milk,other vegetables 
3523,26-04-2015,pastry,salty snack,newspapers 
3267,14-11-2014,brown bread,soda 
2879,27-06-2014,dessert,artif. sweetener,detergent,herbs 
4064,17-09-2015,citrus fruit,butter milk 
2257,27-06-2014,hamburger meat,pasta 
4864,22-07-2015,rolls/buns,canned beer 
4422,19-10-2014,pip fruit,bottled water 
2882,26-04-2015,chewing gum,sausage 
2629,29-04-2014,onions,frozen vegetables 
4334,10-11-2015,fruit/vegetable juice,berries 
2476,24-08-2014,pip fruit,coffee 
3749,29-04-2014,specialty cheese,canned beer 
2191,10-11-2015,specialty cheese,misc. beverages 
2629,26-04-2015,whole milk,long life bakery product,hard cheese,curd cheese 
1524,05-12-2015,root vegetables,dessert 
1817,15-11-2014,whole milk,beef,canned vegetables 
1083,15-11-2014,hamburger meat,whole milk 
3304,28-03-2015,soda,soda 
1864,29-04-2014,softener,domestic eggs 
3021,15-11-2014,bottled water,chicken,soups 
3675,15-11-2014,popcorn,whole milk,pork 
3471,28-03-2015,vinegar,meat 
4758,15-11-2014,spices,fruit/vegetable juice 
1221,15-11-2014,bottled water,sugar 
3962,15-11-2014,butter,rolls/buns 
3820,26-07-2014,soda,bottled beer,butter milk 
1937,26-07-2014,baking powder,sugar,popcorn 
1317,26-07-2014,other vegetables,citrus fruit 
4658,26-07-2014,pip fruit,frozen vegetables,other vegetables 
3011,27-06-2014,pickled vegetables,frozen vegetables 
3652,15-11-2014,frozen potato products,frozen vegetables 
2795,27-06-2014,fruit/vegetable juice,whole milk,soda,soda 
3665,15-11-2014,soda,hygiene articles 
1348,17-09-2015,beef,soda 
1512,29-04-2014,bottled beer,fruit/vegetable juice 
2053,17-09-2015,cereals,other vegetables,cream cheese  
2663,15-11-2014,tropical fruit,shopping bags 
2329,28-05-2014,misc. beverages,newspapers 
3721,10-12-2014,tropical fruit,bottled beer 
4138,24-08-2014,processed cheese,beef 
4404,29-04-2014,cream cheese ,root vegetables 
1946,29-04-2014,shopping bags,cooking chocolate 
1557,10-12-2014,chocolate,domestic eggs 
4028,29-04-2014,tropical fruit,red/blush wine 
1053,10-12-2014,whole milk,other vegetables 
1657,29-04-2014,frozen meals,frozen meals 
1086,10-12-2014,ice cream,whipped/sour cream 
3027,29-04-2014,other vegetables,frozen vegetables 
1389,29-04-2014,other vegetables,tea 
4700,19-10-2014,baking powder,other vegetables 
3998,28-03-2015,other vegetables,hard cheese,rolls/buns,yogurt 
3872,28-03-2015,dental care,soda,canned beer,specialty chocolate,turkey 
3745,19-10-2014,cake bar,butter 
3866,19-10-2014,bottled beer,root vegetables 
3823,10-12-2014,whole milk,frozen vegetables 
1046,24-06-2015,bottled water,pork 
3483,19-10-2014,citrus fruit,sliced cheese 
2181,29-04-2014,UHT-milk,frankfurter 
1483,19-10-2014,yogurt,yogurt 
2591,10-12-2014,root vegetables,root vegetables 
2996,29-04-2014,coffee,butter milk 
4338,24-06-2015,rolls/buns,white bread,other vegetables,whole milk 
4259,24-06-2015,brown bread,butter,soda,shopping bags 
3458,29-04-2014,pastry,sausage 
1460,24-06-2015,hamburger meat,flour,tropical fruit,bottled water,whipped/sour cream 
3612,24-06-2015,flour,white bread 
4960,19-10-2014,root vegetables,dishes 
3717,25-08-2014,tropical fruit,soda 
1646,15-11-2014,beverages,sparkling wine 
4243,30-03-2014,napkins,margarine 
1443,25-08-2014,dessert,tropical fruit,bottled water 
3876,25-08-2014,grapes,other vegetables 
1905,25-08-2014,yogurt,chewing gum 
3348,30-03-2014,other vegetables,frozen vegetables 
1279,25-08-2014,chicken,soda 
2209,25-08-2014,photo/film,napkins 
3801,25-08-2014,rolls/buns,pastry,pot plants,frozen vegetables 
2293,24-06-2015,root vegetables,rolls/buns,long life bakery product 
2022,22-07-2015,beef,sausage,white wine,other vegetables 
4077,31-01-2014,coffee,whole milk 
3846,25-08-2014,meat,dessert 
1305,26-07-2014,root vegetables,spread cheese 
4182,15-11-2014,white bread,specialty bar,beef 
4444,22-07-2015,onions,UHT-milk,sausage,rolls/buns 
4390,15-11-2014,margarine,beverages 
2557,19-10-2014,sausage,white bread 
3048,10-11-2015,sausage,white bread 
3992,15-11-2014,cream cheese ,UHT-milk 
1092,10-12-2014,yogurt,newspapers 
1912,19-10-2014,misc. beverages,dessert 
3749,10-12-2014,pip fruit,waffles 
3907,24-06-2015,whipped/sour cream,ham 
2258,19-10-2014,soda,soda 
1268,19-10-2014,canned fish,oil 
4067,29-04-2014,condensed milk,tropical fruit 
3757,24-06-2015,whole milk,newspapers 
4241,22-09-2014,cat food,popcorn 
1780,13-10-2015,canned fish,canned fish 
3120,10-12-2014,pip fruit,whipped/sour cream 
1796,15-11-2014,whole milk,rolls/buns 
4500,15-11-2014,cling film/bags,rolls/buns 
1027,22-09-2014,bottled water,rolls/buns 
1396,22-07-2015,coffee,chocolate,pork,shopping bags,tropical fruit,canned beer 
3304,15-11-2014,bottled beer,white bread 
2100,13-10-2015,whole milk,frankfurter,citrus fruit 
3756,15-11-2014,napkins,other vegetables 
4528,13-10-2015,yogurt,whole milk 
2301,25-08-2014,yogurt,domestic eggs 
4147,25-08-2014,whole milk,napkins 
2632,10-12-2014,other vegetables,whole milk 
1793,25-08-2014,beef,hard cheese 
3387,22-09-2014,fruit/vegetable juice,shopping bags 
1692,26-07-2014,napkins,dessert,fruit/vegetable juice 
1564,15-11-2014,pip fruit,root vegetables 
1588,13-10-2015,sausage,jam,zwieback 
3129,26-07-2014,pastry,hard cheese 
1229,26-07-2014,brown bread,mustard 
1174,26-07-2014,syrup,citrus fruit 
2303,31-01-2014,grapes,decalcifier 
2508,28-05-2014,dessert,frozen vegetables 
4695,22-07-2015,margarine,yogurt,newspapers 
4646,30-03-2014,dishes,whole milk 
1929,15-11-2014,butter,candy 
2645,15-11-2014,napkins,canned beer 
2381,15-11-2014,chocolate,packaged fruit/vegetables 
1599,13-10-2015,sausage,soda 
2733,22-07-2015,yogurt,yogurt 
1698,22-07-2015,brown bread,other vegetables,yogurt 
3645,05-12-2015,citrus fruit,rolls/buns 
1399,10-12-2014,canned vegetables,frozen meals 
3467,20-10-2014,candy,beef,pastry 
1750,28-05-2014,beef,shopping bags 
2515,22-07-2015,shopping bags,frankfurter,rolls/buns 
3507,22-07-2015,pastry,other vegetables 
3812,24-06-2015,berries,beef 
1474,24-06-2015,root vegetables,white bread 
3208,24-06-2015,root vegetables,root vegetables,root vegetables,pastry 
1679,24-06-2015,frozen vegetables,rolls/buns,other vegetables 
4703,20-10-2014,yogurt,soda 
1458,20-10-2014,pip fruit,rolls/buns 
1594,28-05-2014,specialty bar,yogurt 
1860,26-07-2014,semi-finished bread,soda 
4959,20-10-2014,rolls/buns,pip fruit 
4154,26-07-2014,domestic eggs,frozen fish 
3925,26-07-2014,margarine,bottled water 
4488,20-10-2014,curd,ice cream 
2065,20-10-2014,sugar,soda 
2964,22-09-2014,tropical fruit,UHT-milk 
1433,22-09-2014,brown bread,yogurt,salty snack,napkins 
3876,10-12-2014,domestic eggs,hard cheese 
1093,28-03-2015,domestic eggs,dessert 
3613,20-10-2014,flour,pastry,tropical fruit,bottled water 
1457,22-09-2014,hard cheese,grapes 
4122,20-10-2014,bottled water,nut snack,dessert 
4548,20-10-2014,yogurt,pork 
4872,20-10-2014,margarine,yogurt,red/blush wine 
4298,20-10-2014,tropical fruit,salty snack 
1756,22-09-2014,skin care,UHT-milk 
2131,22-09-2014,grapes,rolls/buns 
2338,22-09-2014,other vegetables,canned beer 
4024,30-03-2014,white bread,UHT-milk 
3103,10-12-2014,whole milk,frozen vegetables 
1754,17-09-2015,beverages,citrus fruit,pip fruit,other vegetables 
3283,30-03-2014,frozen fish,whole milk 
2098,20-10-2014,pastry,flour,misc. beverages 
3698,22-09-2014,shopping bags,domestic eggs,whole milk 
3762,20-08-2015,sausage,rolls/buns 
3251,20-10-2014,shopping bags,napkins,soda 
4042,26-07-2014,canned beer,frozen dessert 
4977,20-08-2015,pip fruit,dog food,domestic eggs,pastry,soft cheese,packaged fruit/vegetables 
3167,20-08-2015,specialty chocolate,soda 
4222,20-08-2015,beverages,beef,kitchen towels,newspapers,chocolate 
1797,26-07-2014,detergent,bottled beer,sausage 
1761,26-07-2014,UHT-milk,tropical fruit 
2432,15-11-2014,pip fruit,whole milk 
4086,15-11-2014,salty snack,pastry 
3548,20-10-2014,dessert,mayonnaise 
2117,28-03-2015,frozen meals,bottled water 
3194,26-07-2014,pastry,canned beer,tropical fruit 
2920,26-04-2015,hard cheese,whole milk 
4722,13-10-2015,sausage,other vegetables 
4236,13-10-2015,canned beer,tropical fruit 
4809,28-05-2014,margarine,chicken 
3756,22-07-2015,bottled water,soda 
3429,26-04-2015,seasonal products,rolls/buns,frankfurter 
2765,22-07-2015,beef,waffles,domestic eggs 
3531,25-08-2014,spread cheese,white wine 
2979,25-08-2014,pip fruit,whole milk 
4571,25-08-2014,dessert,UHT-milk 
3739,20-10-2014,rolls/buns,rolls/buns 
2925,25-08-2014,female sanitary products,salt 
2544,29-01-2015,berries,tidbits 
1075,29-01-2015,rolls/buns,pip fruit 
1094,11-12-2014,flour,hamburger meat,detergent 
4080,22-09-2014,candy,whole milk 
3115,22-09-2014,frozen fish,whole milk 
1264,11-12-2014,butter,tropical fruit,white bread 
2836,20-10-2014,butter,tropical fruit 
1139,20-10-2014,pork,pickled vegetables 
4705,20-10-2014,frozen vegetables,tropical fruit 
2213,25-08-2014,yogurt,white bread 
3909,16-11-2014,processed cheese,specialty bar,rolls/buns 
2115,24-06-2015,rolls/buns,berries 
2849,28-05-2014,sauces,pip fruit 
1930,28-05-2014,bottled water,soda 
2945,16-11-2014,citrus fruit,frozen meals 
1509,28-05-2014,domestic eggs,citrus fruit 
1595,27-06-2014,newspapers,beef 
4572,27-06-2014,cat food,roll products  
4120,22-09-2014,yogurt,bottled water 
3442,16-11-2014,fruit/vegetable juice,canned fish 
1465,27-06-2014,newspapers,whole milk 
1955,16-11-2014,rolls/buns,yogurt 
1147,16-11-2014,specialty chocolate,canned fish 
4713,27-06-2014,newspapers,bottled water,frozen dessert 
1182,16-11-2014,canned fish,baking powder,candy 
3608,16-11-2014,waffles,specialty chocolate 
4040,27-06-2014,yogurt,hygiene articles 
1236,27-06-2014,dishes,pip fruit,newspapers 
1220,16-11-2014,pasta,sausage 
3575,16-11-2014,soda,butter milk 
1889,16-11-2014,root vegetables,root vegetables 
4805,13-10-2015,other vegetables,whole milk 
4411,22-07-2015,ham,curd 
3112,16-11-2014,whole milk,domestic eggs 
1575,27-06-2014,white bread,seasonal products 
4808,20-08-2015,beverages,semi-finished bread,whole milk,domestic eggs 
4686,27-06-2014,rolls/buns,whole milk 
3926,20-08-2015,chocolate,mustard,cooking chocolate,canned beer,curd,white bread 
3061,05-12-2015,margarine,pip fruit 
3229,16-11-2014,rolls/buns,coffee 
4524,26-04-2015,pastry,citrus fruit 
1467,20-08-2015,newspapers,ham,pickled vegetables 
1218,20-08-2015,frozen fish,tropical fruit,rolls/buns 
3246,24-06-2015,coffee,root vegetables 
2798,27-06-2014,rolls/buns,bottled water 
2764,30-03-2014,tropical fruit,yogurt 
3325,16-11-2014,whole milk,shopping bags 
3844,17-09-2015,pip fruit,whole milk 
4980,25-08-2014,domestic eggs,meat 
2617,16-11-2014,rolls/buns,ham 
3974,25-08-2014,whole milk,bottled water 
1151,17-09-2015,berries,pip fruit,pastry 
1650,27-06-2014,misc. beverages,cream cheese  
3898,25-08-2014,newspapers,beef 
3877,27-06-2014,whole milk,rolls/buns 
1475,28-03-2015,frozen meals,domestic eggs,hamburger meat,pasta 
5000,16-11-2014,bottled beer,other vegetables 
3701,25-08-2014,dish cleaner,pet care 
1383,25-08-2014,rolls/buns,other vegetables 
4340,27-06-2014,bottled beer,chocolate 
4887,30-03-2014,soda,soda 
1114,26-04-2015,shopping bags,chicken 
4893,27-06-2014,whipped/sour cream,curd 
2050,20-10-2014,UHT-milk,rolls/buns 
4448,11-12-2014,herbs,UHT-milk,whole milk 
1608,26-07-2014,pastry,whole milk,napkins 
4461,16-11-2014,newspapers,white bread 
2587,11-12-2014,ketchup,fruit/vegetable juice 
3354,11-12-2014,berries,beverages 
1710,05-12-2015,rolls/buns,chicken 
2927,11-12-2014,house keeping products,jam 
1742,20-10-2014,mustard,frankfurter 
1740,26-07-2014,tropical fruit,white bread 
3155,22-09-2014,citrus fruit,meat 
1996,22-09-2014,soda,rolls/buns 
2904,17-09-2015,root vegetables,flour 
1523,28-03-2015,beef,dishes,citrus fruit,ham,bottled water 
2083,28-03-2015,whole milk,brandy,whole milk,bottled water 
1110,11-12-2014,salty snack,soda 
1315,11-12-2014,tropical fruit,hygiene articles 
2280,11-12-2014,soda,candles 
4325,11-12-2014,oil,pip fruit,brown bread 
3306,11-12-2014,canned beer,soda,soda 
2447,26-07-2014,chocolate,soda,rolls/buns,other vegetables 
3254,11-12-2014,rolls/buns,shopping bags,root vegetables 
2991,30-04-2014,salt,tropical fruit 
3511,30-04-2014,newspapers,soda 
1177,14-10-2015,rolls/buns,dessert,brown bread,canned beer 
